Index, Test Name, Version, SampleGroup Name, Unit, IncreaseIsBetter, Min, Max, Median, Average, StandardDeviation, Sum, Values, 
0,"Tech.Test.DatabaseStreamTest.DatabaseStreamGetDatabaseFileNameTestSimplePasses",1,"Time.GC()","Undefined",False,0,0.02,0,0.003,0.00714142842854285,0.06,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,
1,"Tech.Test.DatabaseStreamTest.DatabaseStreamGetDatabaseFileNameTestSimplePasses",1,"Time","Millisecond",False,0.000120000000000005,0.000180000000000007,0.000131999999999834,0.000134499999999925,1.56955407680335E-05,0.00268999999999849,0.000180000000000007,0.000133999999999901,0.000134000000000043,0.000122000000000071,0.000175999999999874,0.000131999999999834,0.000120000000000005,0.000126000000000204,0.000135999999999967,0.000131999999999834,0.0001400000000001,0.000142000000000166,0.000135999999999967,0.000123999999999569,0.000126000000000204,0.000123999999999569,0.000123999999999569,0.000126000000000204,0.000123999999999569,0.000131999999999834,
2,"Tech.Test.DatabaseStreamTest.DatabaseStreamTryLoadDatabaseTestSimplePasses",1,"Time.GC()","Undefined",False,33,37.58,33,33.236,0.997047641790501,664.72,33,33,33,33,33,33,33,33,33,33,33,33,33,33.14,37.58,33,33,33,33,33,
3,"Tech.Test.DatabaseStreamTest.DatabaseStreamTryLoadDatabaseTestSimplePasses",1,"Time","Millisecond",False,0.071228000000001,0.0760799999999972,0.0721679999999969,0.0723413999999996,0.00104423524169543,1.44682799999999,0.0760799999999972,0.0729760000000033,0.071228000000001,0.0720220000000018,0.0721679999999969,0.0714960000000019,0.0729739999999992,0.0719560000000001,0.071858000000002,0.071572000000001,0.0715019999999959,0.0723019999999997,0.0725099999999975,0.0713740000000007,0.073131999999996,0.0727340000000004,0.0731919999999991,0.0715679999999975,0.071902,0.0722820000000002,
