Index, Test Name, Version, SampleGroup Name, Unit, IncreaseIsBetter, Min, Max, Median, Average, StandardDeviation, Sum, Values, 
0,"Tech.Test.GameWalletTest.GameWalletAddedTestSimplePasses",1,"Testing Add to Wallet.GC()","Undefined",False,0,0.9,0,0.257142857142857,0.406578556307363,1.8,0,0,0,0,0,0.9,0.9,
1,"Tech.Test.GameWalletTest.GameWalletAddedTestSimplePasses",1,"Testing Add to Wallet","Millisecond",False,0.00345000000000013,0.0036150000000001,0.00350499999999983,0.00351071428571427,5.48653267705657E-05,0.0245749999999999,0.0036150000000001,0.00353999999999992,0.00350499999999983,0.00345000000000013,0.00345499999999959,0.00354000000000028,0.00347000000000008,
2,"Tech.Test.GameWalletTest.GameWalletRemoveTestSimplePasses",1,"Testing Remove Wallet.GC()","Undefined",False,0,0.166666666666667,0,0.0296296296296296,0.0576161080966816,0.266666666666667,0,0,0.1,0.166666666666667,0,0,0,0,0,
3,"Tech.Test.GameWalletTest.GameWalletRemoveTestSimplePasses",1,"Testing Remove Wallet","Millisecond",False,0.0030099999999995,0.00354333333333348,0.00316999999999995,0.00321518518518522,0.00015993911736038,0.028936666666667,0.00316999999999995,0.00354333333333348,0.00324666666666692,0.00329000000000027,0.00310999999999998,0.00309000000000026,0.00338666666666635,0.0030099999999995,0.00309000000000026,
